startTime,actual_MW,forecast_MW,forecastPublishTime,horizonHours
2025-11-19T12:30:00Z,15593,16531,2025-11-19T07:30:00Z,5
2025-11-19T13:00:00Z,15529,16531,2025-11-19T07:30:00Z,5.5
2025-11-19T13:30:00Z,15259,15843,2025-11-19T09:30:00Z,4
2025-11-19T14:00:00Z,15072,15843,2025-11-19T09:30:00Z,4.5
2025-11-19T14:30:00Z,15093,16040,2025-11-19T09:30:00Z,5
2025-11-19T15:00:00Z,15057,16040,2025-11-19T09:30:00Z,5.5
2025-11-19T15:30:00Z,15077,16066,2025-11-19T11:30:00Z,4
2025-11-19T16:00:00Z,14927,16066,2025-11-19T11:30:00Z,4.5
2025-11-19T16:30:00Z,14597,16158,2025-11-19T11:30:00Z,5
2025-11-19T17:00:00Z,14686,16158,2025-11-19T11:30:00Z,5.5
2025-11-19T17:30:00Z,14594,15703,2025-11-19T11:30:00Z,6
2025-11-19T18:00:00Z,14216,15703,2025-11-19T11:30:00Z,6.5
2025-11-19T18:30:00Z,13984,15734,2025-11-19T11:30:00Z,7
2025-11-19T19:00:00Z,13946,15734,2025-11-19T11:30:00Z,7.5
2025-11-19T19:30:00Z,13810,15387,2025-11-19T15:30:00Z,4
2025-11-19T20:00:00Z,14172,15387,2025-11-19T15:30:00Z,4.5
2025-11-19T20:30:00Z,14188,15707,2025-11-19T15:30:00Z,5
2025-11-19T21:00:00Z,14044,15707,2025-11-19T15:30:00Z,5.5
2025-11-19T21:30:00Z,14036,15972,2025-11-19T15:30:00Z,6
2025-11-19T22:00:00Z,14377,15972,2025-11-19T15:30:00Z,6.5
2025-11-19T22:30:00Z,14149,15965,2025-11-19T18:30:00Z,4
2025-11-19T23:00:00Z,14190,15965,2025-11-19T18:30:00Z,4.5
2025-11-19T23:30:00Z,14601,16331,2025-11-19T18:30:00Z,5
2025-11-20T00:00:00Z,14225,16331,2025-11-19T18:30:00Z,5.5
2025-11-20T00:30:00Z,14384,16646,2025-11-19T18:30:00Z,6
2025-11-20T01:00:00Z,14391,16646,2025-11-19T18:30:00Z,6.5
2025-11-20T01:30:00Z,14213,16490,2025-11-19T18:30:00Z,7
2025-11-20T02:00:00Z,14691,16490,2025-11-19T18:30:00Z,7.5
2025-11-20T02:30:00Z,14876,16395,2025-11-19T22:30:00Z,4
2025-11-20T03:00:00Z,14468,16395,2025-11-19T22:30:00Z,4.5
2025-11-20T03:30:00Z,14407,16227,2025-11-19T22:30:00Z,5
2025-11-20T04:00:00Z,14248,16227,2025-11-19T22:30:00Z,5.5
2025-11-20T04:30:00Z,14277,16462,2025-11-19T22:30:00Z,6
2025-11-20T05:00:00Z,14232,16462,2025-11-19T22:30:00Z,6.5
2025-11-20T05:30:00Z,14131,16121,2025-11-19T22:30:00Z,7
2025-11-20T06:00:00Z,13909,16121,2025-11-19T22:30:00Z,7.5
2025-11-20T06:30:00Z,13683,15538,2025-11-20T02:30:00Z,4
2025-11-20T07:00:00Z,13236,15538,2025-11-20T02:30:00Z,4.5
2025-11-20T07:30:00Z,13280,15072,2025-11-20T02:30:00Z,5
2025-11-20T08:00:00Z,12629,15072,2025-11-20T02:30:00Z,5.5
2025-11-20T08:30:00Z,12386,14310,2025-11-20T04:30:00Z,4
2025-11-20T09:00:00Z,12559,14310,2025-11-20T04:30:00Z,4.5
2025-11-20T09:30:00Z,12389,13694,2025-11-20T04:30:00Z,5
2025-11-20T10:00:00Z,11933,13694,2025-11-20T04:30:00Z,5.5
2025-11-20T10:30:00Z,11810,13026,2025-11-20T04:30:00Z,6
2025-11-20T11:00:00Z,12082,13026,2025-11-20T04:30:00Z,6.5
2025-11-20T11:30:00Z,12289,12264,2025-11-20T07:30:00Z,4
2025-11-20T12:00:00Z,12633,12264,2025-11-20T07:30:00Z,4.5
2025-11-20T12:30:00Z,12693,11851,2025-11-20T07:30:00Z,5
2025-11-20T13:00:00Z,12279,11851,2025-11-20T07:30:00Z,5.5
2025-11-20T13:30:00Z,12228,11670,2025-11-20T09:30:00Z,4
2025-11-20T14:00:00Z,12381,11670,2025-11-20T09:30:00Z,4.5
2025-11-20T14:30:00Z,11796,11537,2025-11-20T09:30:00Z,5
2025-11-20T15:00:00Z,11833,11537,2025-11-20T09:30:00Z,5.5
2025-11-20T15:30:00Z,12080,11541,2025-11-20T11:30:00Z,4
2025-11-20T16:00:00Z,12112,11541,2025-11-20T11:30:00Z,4.5
2025-11-20T16:30:00Z,11189,11527,2025-11-20T11:30:00Z,5
2025-11-20T17:00:00Z,11427,11527,2025-11-20T11:30:00Z,5.5
2025-11-20T17:30:00Z,11374,11887,2025-11-20T11:30:00Z,6
2025-11-20T18:00:00Z,11088,11887,2025-11-20T11:30:00Z,6.5
2025-11-20T18:30:00Z,11041,11345,2025-11-20T11:30:00Z,7
2025-11-20T19:00:00Z,11425,11345,2025-11-20T11:30:00Z,7.5
2025-11-20T19:30:00Z,12067,10225,2025-11-20T15:30:00Z,4
2025-11-20T20:00:00Z,11646,10225,2025-11-20T15:30:00Z,4.5
2025-11-20T20:30:00Z,11528,9585,2025-11-20T15:30:00Z,5
2025-11-20T21:00:00Z,10740,9585,2025-11-20T15:30:00Z,5.5
2025-11-20T21:30:00Z,10539,8991,2025-11-20T15:30:00Z,6
2025-11-20T22:00:00Z,10207,8991,2025-11-20T15:30:00Z,6.5
2025-11-20T22:30:00Z,9334,7426,2025-11-20T18:30:00Z,4
2025-11-20T23:00:00Z,8894,7426,2025-11-20T18:30:00Z,4.5
2025-11-20T23:30:00Z,8616,6879,2025-11-20T18:30:00Z,5
2025-11-21T00:00:00Z,8071,6879,2025-11-20T18:30:00Z,5.5
2025-11-21T00:30:00Z,7823,5827,2025-11-20T18:30:00Z,6
2025-11-21T01:00:00Z,7708,5827,2025-11-20T18:30:00Z,6.5
2025-11-21T01:30:00Z,6973,5473,2025-11-20T18:30:00Z,7
2025-11-21T02:00:00Z,6105,5473,2025-11-20T18:30:00Z,7.5
2025-11-21T02:30:00Z,5816,4986,2025-11-20T22:30:00Z,4
2025-11-21T03:00:00Z,5571,4986,2025-11-20T22:30:00Z,4.5
2025-11-21T03:30:00Z,5470,4664,2025-11-20T22:30:00Z,5
2025-11-21T04:00:00Z,5036,4664,2025-11-20T22:30:00Z,5.5
2025-11-21T04:30:00Z,4872,4662,2025-11-20T22:30:00Z,6
2025-11-21T05:00:00Z,4924,4662,2025-11-20T22:30:00Z,6.5
2025-11-21T05:30:00Z,4723,4578,2025-11-20T22:30:00Z,7
2025-11-21T06:00:00Z,4865,4578,2025-11-20T22:30:00Z,7.5
2025-11-21T06:30:00Z,5052,4377,2025-11-21T02:30:00Z,4
2025-11-21T07:00:00Z,4805,4377,2025-11-21T02:30:00Z,4.5
2025-11-21T07:30:00Z,4740,4324,2025-11-21T02:30:00Z,5
2025-11-21T08:00:00Z,4233,4324,2025-11-21T02:30:00Z,5.5
2025-11-21T08:30:00Z,4239,4102,2025-11-21T04:30:00Z,4
2025-11-21T09:00:00Z,4340,4102,2025-11-21T04:30:00Z,4.5
2025-11-21T09:30:00Z,4427,4253,2025-11-21T04:30:00Z,5
2025-11-21T10:00:00Z,4322,4253,2025-11-21T04:30:00Z,5.5
2025-11-21T10:30:00Z,4056,4704,2025-11-21T04:30:00Z,6
2025-11-21T11:00:00Z,4119,4704,2025-11-21T04:30:00Z,6.5
2025-11-21T11:30:00Z,4168,5121,2025-11-21T07:30:00Z,4
2025-11-21T12:00:00Z,4846,5121,2025-11-21T07:30:00Z,4.5
2025-11-21T12:30:00Z,5202,5909,2025-11-21T07:30:00Z,5
2025-11-21T13:00:00Z,5660,5909,2025-11-21T07:30:00Z,5.5
2025-11-21T13:30:00Z,5995,6597,2025-11-21T09:30:00Z,4
2025-11-21T14:00:00Z,6388,6597,2025-11-21T09:30:00Z,4.5
2025-11-21T14:30:00Z,6703,7913,2025-11-21T09:30:00Z,5
2025-11-21T15:00:00Z,7463,7913,2025-11-21T09:30:00Z,5.5
2025-11-21T15:30:00Z,7713,10067,2025-11-21T11:30:00Z,4
2025-11-21T16:00:00Z,7331,10067,2025-11-21T11:30:00Z,4.5
2025-11-21T16:30:00Z,7608,10895,2025-11-21T11:30:00Z,5
2025-11-21T17:00:00Z,7956,10895,2025-11-21T11:30:00Z,5.5
2025-11-21T17:30:00Z,8169,10992,2025-11-21T11:30:00Z,6
2025-11-21T18:00:00Z,8461,10992,2025-11-21T11:30:00Z,6.5
2025-11-21T18:30:00Z,9099,11204,2025-11-21T11:30:00Z,7
2025-11-21T19:00:00Z,9884,11204,2025-11-21T11:30:00Z,7.5
2025-11-21T19:30:00Z,10350,12038,2025-11-21T15:30:00Z,4
2025-11-21T20:00:00Z,10611,12038,2025-11-21T15:30:00Z,4.5
2025-11-21T20:30:00Z,11190,11959,2025-11-21T15:30:00Z,5
2025-11-21T21:00:00Z,11685,11959,2025-11-21T15:30:00Z,5.5
2025-11-21T21:30:00Z,12167,12155,2025-11-21T15:30:00Z,6
2025-11-21T22:00:00Z,12727,12155,2025-11-21T15:30:00Z,6.5
2025-11-21T22:30:00Z,12928,12585,2025-11-21T18:30:00Z,4
2025-11-21T23:00:00Z,13189,12585,2025-11-21T18:30:00Z,4.5
2025-11-21T23:30:00Z,13501,12770,2025-11-21T18:30:00Z,5
2025-11-22T00:00:00Z,13923,12770,2025-11-21T18:30:00Z,5.5
2025-11-22T00:30:00Z,14458,13368,2025-11-21T18:30:00Z,6
2025-11-22T01:00:00Z,14658,13368,2025-11-21T18:30:00Z,6.5
2025-11-22T01:30:00Z,14406,13711,2025-11-21T18:30:00Z,7
2025-11-22T02:00:00Z,14004,13711,2025-11-21T18:30:00Z,7.5
2025-11-22T02:30:00Z,13675,13659,2025-11-21T22:30:00Z,4
2025-11-22T03:00:00Z,13637,13659,2025-11-21T22:30:00Z,4.5
2025-11-22T03:30:00Z,13293,13108,2025-11-21T22:30:00Z,5
2025-11-22T04:00:00Z,12947,13108,2025-11-21T22:30:00Z,5.5
2025-11-22T04:30:00Z,12326,12868,2025-11-21T22:30:00Z,6
2025-11-22T05:00:00Z,11472,12868,2025-11-21T22:30:00Z,6.5
2025-11-22T05:30:00Z,11149,12562,2025-11-21T22:30:00Z,7
2025-11-22T06:00:00Z,10752,12562,2025-11-21T22:30:00Z,7.5
2025-11-22T06:30:00Z,10528,11549,2025-11-22T02:30:00Z,4
2025-11-22T07:00:00Z,10425,11549,2025-11-22T02:30:00Z,4.5
2025-11-22T07:30:00Z,10293,11335,2025-11-22T02:30:00Z,5
2025-11-22T08:00:00Z,10471,11335,2025-11-22T02:30:00Z,5.5
2025-11-22T08:30:00Z,10638,10809,2025-11-22T04:30:00Z,4
2025-11-22T09:00:00Z,10626,10809,2025-11-22T04:30:00Z,4.5
2025-11-22T09:30:00Z,10409,10875,2025-11-22T04:30:00Z,5
2025-11-22T10:00:00Z,10274,10875,2025-11-22T04:30:00Z,5.5
2025-11-22T10:30:00Z,10191,10704,2025-11-22T04:30:00Z,6
2025-11-22T11:00:00Z,10126,10704,2025-11-22T04:30:00Z,6.5
2025-11-22T11:30:00Z,10097,10439,2025-11-22T07:30:00Z,4
2025-11-22T12:00:00Z,9981,10439,2025-11-22T07:30:00Z,4.5
2025-11-22T12:30:00Z,9722,10395,2025-11-22T07:30:00Z,5
2025-11-22T13:00:00Z,9732,10395,2025-11-22T07:30:00Z,5.5
2025-11-22T13:30:00Z,9648,10531,2025-11-22T09:30:00Z,4
2025-11-22T14:00:00Z,9625,10531,2025-11-22T09:30:00Z,4.5
2025-11-22T14:30:00Z,9617,10360,2025-11-22T09:30:00Z,5
2025-11-22T15:00:00Z,9600,10360,2025-11-22T09:30:00Z,5.5
2025-11-22T15:30:00Z,9616,10162,2025-11-22T11:30:00Z,4
2025-11-22T16:00:00Z,9606,10162,2025-11-22T11:30:00Z,4.5
2025-11-22T16:30:00Z,9423,10026,2025-11-22T11:30:00Z,5
2025-11-22T17:00:00Z,9168,10026,2025-11-22T11:30:00Z,5.5
2025-11-22T17:30:00Z,9029,9826,2025-11-22T11:30:00Z,6
2025-11-22T18:00:00Z,8809,9826,2025-11-22T11:30:00Z,6.5
2025-11-22T18:30:00Z,8814,9551,2025-11-22T11:30:00Z,7
2025-11-22T19:00:00Z,8707,9551,2025-11-22T11:30:00Z,7.5
2025-11-22T19:30:00Z,8617,9229,2025-11-22T15:30:00Z,4
2025-11-22T20:00:00Z,8507,9229,2025-11-22T15:30:00Z,4.5
2025-11-22T20:30:00Z,8410,9053,2025-11-22T15:30:00Z,5
2025-11-22T21:00:00Z,8302,9053,2025-11-22T15:30:00Z,5.5
2025-11-22T21:30:00Z,8078,8977,2025-11-22T15:30:00Z,6
2025-11-22T22:00:00Z,7772,8977,2025-11-22T15:30:00Z,6.5
2025-11-22T22:30:00Z,7585,8768,2025-11-22T18:30:00Z,4
2025-11-22T23:00:00Z,7494,8768,2025-11-22T18:30:00Z,4.5
2025-11-22T23:30:00Z,7643,8773,2025-11-22T18:30:00Z,5
2025-11-23T00:00:00Z,8088,8773,2025-11-22T18:30:00Z,5.5
2025-11-23T00:30:00Z,8490,8862,2025-11-22T18:30:00Z,6
2025-11-23T01:00:00Z,9032,8862,2025-11-22T18:30:00Z,6.5
2025-11-23T01:30:00Z,9348,8941,2025-11-22T18:30:00Z,7
2025-11-23T02:00:00Z,9733,8941,2025-11-22T18:30:00Z,7.5
2025-11-23T02:30:00Z,10088,10783,2025-11-22T22:30:00Z,4
2025-11-23T03:00:00Z,10292,10783,2025-11-22T22:30:00Z,4.5
2025-11-23T03:30:00Z,10332,11536,2025-11-22T22:30:00Z,5
2025-11-23T04:00:00Z,10861,11536,2025-11-22T22:30:00Z,5.5
2025-11-23T04:30:00Z,11389,11961,2025-11-22T22:30:00Z,6
2025-11-23T05:00:00Z,11711,11961,2025-11-22T22:30:00Z,6.5
2025-11-23T05:30:00Z,11982,12569,2025-11-22T22:30:00Z,7
2025-11-23T06:00:00Z,12731,12569,2025-11-22T22:30:00Z,7.5
2025-11-23T06:30:00Z,13230,13987,2025-11-23T02:30:00Z,4
2025-11-23T07:00:00Z,13622,13987,2025-11-23T02:30:00Z,4.5
2025-11-23T07:30:00Z,13207,14470,2025-11-23T02:30:00Z,5
2025-11-23T08:00:00Z,13356,14470,2025-11-23T02:30:00Z,5.5
2025-11-23T08:30:00Z,13472,15113,2025-11-23T04:30:00Z,4
2025-11-23T09:00:00Z,13939,15113,2025-11-23T04:30:00Z,4.5
2025-11-23T09:30:00Z,14084,15610,2025-11-23T04:30:00Z,5
2025-11-23T10:00:00Z,14521,15610,2025-11-23T04:30:00Z,5.5
2025-11-23T10:30:00Z,14917,15490,2025-11-23T04:30:00Z,6
2025-11-23T11:00:00Z,15289,15490,2025-11-23T04:30:00Z,6.5
2025-11-23T11:30:00Z,15100,15363,2025-11-23T07:30:00Z,4
2025-11-23T12:00:00Z,14349,15363,2025-11-23T07:30:00Z,4.5
2025-11-23T12:30:00Z,14299,15069,2025-11-23T07:30:00Z,5
2025-11-23T13:00:00Z,13865,15069,2025-11-23T07:30:00Z,5.5
2025-11-23T13:30:00Z,13844,15510,2025-11-23T09:30:00Z,4
2025-11-23T14:00:00Z,13661,15510,2025-11-23T09:30:00Z,4.5
2025-11-23T14:30:00Z,13438,15382,2025-11-23T09:30:00Z,5
2025-11-23T15:00:00Z,13515,15382,2025-11-23T09:30:00Z,5.5
2025-11-23T15:30:00Z,13555,14868,2025-11-23T11:30:00Z,4
2025-11-23T16:00:00Z,13700,14868,2025-11-23T11:30:00Z,4.5
2025-11-23T16:30:00Z,13735,14683,2025-11-23T11:30:00Z,5
2025-11-23T17:00:00Z,13670,14683,2025-11-23T11:30:00Z,5.5
2025-11-23T17:30:00Z,13421,14941,2025-11-23T11:30:00Z,6
2025-11-23T18:00:00Z,13742,14941,2025-11-23T11:30:00Z,6.5
2025-11-23T18:30:00Z,13912,15125,2025-11-23T11:30:00Z,7
2025-11-23T19:00:00Z,13831,15125,2025-11-23T11:30:00Z,7.5
2025-11-23T19:30:00Z,13719,15043,2025-11-23T15:30:00Z,4
2025-11-23T20:00:00Z,13646,15043,2025-11-23T15:30:00Z,4.5
2025-11-23T20:30:00Z,13523,15073,2025-11-23T15:30:00Z,5
2025-11-23T21:00:00Z,13386,15073,2025-11-23T15:30:00Z,5.5
2025-11-23T21:30:00Z,13407,15134,2025-11-23T15:30:00Z,6
2025-11-23T22:00:00Z,13625,15134,2025-11-23T15:30:00Z,6.5
2025-11-23T22:30:00Z,13553,14611,2025-11-23T18:30:00Z,4
2025-11-23T23:00:00Z,13336,14611,2025-11-23T18:30:00Z,4.5
2025-11-23T23:30:00Z,13061,14216,2025-11-23T18:30:00Z,5
2025-11-24T00:00:00Z,12730,14216,2025-11-23T18:30:00Z,5.5
2025-11-24T00:30:00Z,12492,14194,2025-11-23T18:30:00Z,6
2025-11-24T01:00:00Z,12313,14194,2025-11-23T18:30:00Z,6.5
2025-11-24T01:30:00Z,12258,14064,2025-11-23T18:30:00Z,7
2025-11-24T02:00:00Z,12108,14064,2025-11-23T18:30:00Z,7.5
2025-11-24T02:30:00Z,11790,13206,2025-11-23T22:30:00Z,4
2025-11-24T03:00:00Z,11472,13206,2025-11-23T22:30:00Z,4.5
2025-11-24T03:30:00Z,11069,12974,2025-11-23T22:30:00Z,5
2025-11-24T04:00:00Z,10810,12974,2025-11-23T22:30:00Z,5.5
2025-11-24T04:30:00Z,10686,12553,2025-11-23T22:30:00Z,6
2025-11-24T05:00:00Z,10335,12553,2025-11-23T22:30:00Z,6.5
2025-11-24T05:30:00Z,9891,12148,2025-11-23T22:30:00Z,7
2025-11-24T06:00:00Z,9342,12148,2025-11-23T22:30:00Z,7.5
2025-11-24T06:30:00Z,9355,11973,2025-11-24T02:30:00Z,4
2025-11-24T07:00:00Z,9067,11973,2025-11-24T02:30:00Z,4.5
2025-11-24T07:30:00Z,9224,11495,2025-11-24T02:30:00Z,5
2025-11-24T08:00:00Z,9005,11495,2025-11-24T02:30:00Z,5.5
2025-11-24T08:30:00Z,8645,10630,2025-11-24T04:30:00Z,4
2025-11-24T09:00:00Z,8775,10630,2025-11-24T04:30:00Z,4.5
2025-11-24T09:30:00Z,8880,10256,2025-11-24T04:30:00Z,5
2025-11-24T10:00:00Z,8659,10256,2025-11-24T04:30:00Z,5.5
2025-11-24T10:30:00Z,8645,9853,2025-11-24T04:30:00Z,6
2025-11-24T11:00:00Z,8974,9853,2025-11-24T04:30:00Z,6.5
2025-11-24T11:30:00Z,9246,9409,2025-11-24T07:30:00Z,4
2025-11-24T12:00:00Z,9093,9409,2025-11-24T07:30:00Z,4.5
2025-11-24T12:30:00Z,9230,9215,2025-11-24T07:30:00Z,5
2025-11-24T13:00:00Z,9458,9215,2025-11-24T07:30:00Z,5.5
2025-11-24T13:30:00Z,10164,10223,2025-11-24T09:30:00Z,4
2025-11-24T14:00:00Z,11499,10223,2025-11-24T09:30:00Z,4.5
2025-11-24T14:30:00Z,12901,11251,2025-11-24T09:30:00Z,5
2025-11-24T15:00:00Z,13857,11251,2025-11-24T09:30:00Z,5.5
2025-11-24T15:30:00Z,14119,12158,2025-11-24T11:30:00Z,4
2025-11-24T16:00:00Z,14107,12158,2025-11-24T11:30:00Z,4.5
2025-11-24T16:30:00Z,14219,13120,2025-11-24T11:30:00Z,5
2025-11-24T17:00:00Z,14362,13120,2025-11-24T11:30:00Z,5.5
2025-11-24T17:30:00Z,14173,13792,2025-11-24T11:30:00Z,6
2025-11-24T18:00:00Z,14408,13792,2025-11-24T11:30:00Z,6.5
2025-11-24T18:30:00Z,14515,14003,2025-11-24T11:30:00Z,7
2025-11-24T19:00:00Z,14115,14003,2025-11-24T11:30:00Z,7.5
2025-11-24T19:30:00Z,13976,14068,2025-11-24T15:30:00Z,4
2025-11-24T20:00:00Z,14064,14068,2025-11-24T15:30:00Z,4.5
2025-11-24T20:30:00Z,14453,14032,2025-11-24T15:30:00Z,5
2025-11-24T21:00:00Z,14817,14032,2025-11-24T15:30:00Z,5.5
2025-11-24T21:30:00Z,14996,14106,2025-11-24T15:30:00Z,6
2025-11-24T22:00:00Z,15113,14106,2025-11-24T15:30:00Z,6.5
2025-11-24T22:30:00Z,14901,13797,2025-11-24T18:30:00Z,4
2025-11-24T23:00:00Z,14710,13797,2025-11-24T18:30:00Z,4.5
2025-11-24T23:30:00Z,14663,13902,2025-11-24T18:30:00Z,5
2025-11-25T00:00:00Z,14738,13902,2025-11-24T18:30:00Z,5.5
2025-11-25T00:30:00Z,14039,13778,2025-11-24T18:30:00Z,6
2025-11-25T01:00:00Z,14198,13778,2025-11-24T18:30:00Z,6.5
2025-11-25T01:30:00Z,13674,13476,2025-11-24T18:30:00Z,7
2025-11-25T02:00:00Z,13058,13476,2025-11-24T18:30:00Z,7.5
2025-11-25T02:30:00Z,12863,13110,2025-11-24T22:30:00Z,4
2025-11-25T03:00:00Z,12991,13110,2025-11-24T22:30:00Z,4.5
2025-11-25T03:30:00Z,12834,12471,2025-11-24T22:30:00Z,5
2025-11-25T04:00:00Z,12725,12471,2025-11-24T22:30:00Z,5.5
2025-11-25T04:30:00Z,12602,11900,2025-11-24T22:30:00Z,6
2025-11-25T05:00:00Z,12396,11900,2025-11-24T22:30:00Z,6.5
2025-11-25T05:30:00Z,12022,11535,2025-11-24T22:30:00Z,7
2025-11-25T06:00:00Z,11438,11535,2025-11-24T22:30:00Z,7.5
2025-11-25T06:30:00Z,11182,10827,2025-11-25T02:30:00Z,4
2025-11-25T07:00:00Z,10590,10827,2025-11-25T02:30:00Z,4.5
2025-11-25T07:30:00Z,10017,10280,2025-11-25T02:30:00Z,5
2025-11-25T08:00:00Z,9178,10280,2025-11-25T02:30:00Z,5.5
2025-11-25T08:30:00Z,8698,9478,2025-11-25T04:30:00Z,4
2025-11-25T09:00:00Z,8587,9478,2025-11-25T04:30:00Z,4.5
2025-11-25T09:30:00Z,7472,8524,2025-11-25T04:30:00Z,5
2025-11-25T10:00:00Z,7032,8524,2025-11-25T04:30:00Z,5.5
2025-11-25T10:30:00Z,7041,7503,2025-11-25T04:30:00Z,6
2025-11-25T11:00:00Z,6846,7503,2025-11-25T04:30:00Z,6.5
2025-11-25T11:30:00Z,6626,6446,2025-11-25T07:30:00Z,4
2025-11-25T12:00:00Z,6290,6446,2025-11-25T07:30:00Z,4.5
2025-11-25T12:30:00Z,6434,5955,2025-11-25T07:30:00Z,5
2025-11-25T13:00:00Z,6432,5955,2025-11-25T07:30:00Z,5.5
2025-11-25T13:30:00Z,6303,5778,2025-11-25T09:30:00Z,4
2025-11-25T14:00:00Z,6328,5778,2025-11-25T09:30:00Z,4.5
2025-11-25T14:30:00Z,6504,5317,2025-11-25T09:30:00Z,5
2025-11-25T15:00:00Z,6593,5317,2025-11-25T09:30:00Z,5.5
2025-11-25T15:30:00Z,6602,5605,2025-11-25T11:30:00Z,4
2025-11-25T16:00:00Z,6086,5605,2025-11-25T11:30:00Z,4.5
2025-11-25T16:30:00Z,5874,5500,2025-11-25T11:30:00Z,5
2025-11-25T17:00:00Z,5854,5500,2025-11-25T11:30:00Z,5.5
2025-11-25T17:30:00Z,5873,5498,2025-11-25T11:30:00Z,6
2025-11-25T18:00:00Z,5624,5498,2025-11-25T11:30:00Z,6.5
2025-11-25T18:30:00Z,5686,5260,2025-11-25T11:30:00Z,7
2025-11-25T19:00:00Z,6257,5260,2025-11-25T11:30:00Z,7.5
2025-11-25T19:30:00Z,6164,5266,2025-11-25T15:30:00Z,4
2025-11-25T20:00:00Z,5781,5266,2025-11-25T15:30:00Z,4.5
2025-11-25T20:30:00Z,5617,5024,2025-11-25T15:30:00Z,5
2025-11-25T21:00:00Z,5322,5024,2025-11-25T15:30:00Z,5.5
2025-11-25T21:30:00Z,5099,5097,2025-11-25T15:30:00Z,6
2025-11-25T22:00:00Z,5130,5097,2025-11-25T15:30:00Z,6.5
2025-11-25T22:30:00Z,5163,5806,2025-11-25T18:30:00Z,4
2025-11-25T23:00:00Z,5039,5806,2025-11-25T18:30:00Z,4.5
2025-11-25T23:30:00Z,5046,5783,2025-11-25T18:30:00Z,5
2025-11-26T00:00:00Z,5175,5783,2025-11-25T18:30:00Z,5.5
2025-11-26T00:30:00Z,5089,5916,2025-11-25T18:30:00Z,6
2025-11-26T01:00:00Z,5377,5916,2025-11-25T18:30:00Z,6.5
2025-11-26T01:30:00Z,5909,6260,2025-11-25T18:30:00Z,7
2025-11-26T02:00:00Z,5988,6260,2025-11-25T18:30:00Z,7.5
2025-11-26T02:30:00Z,6000,6627,2025-11-25T22:30:00Z,4
2025-11-26T03:00:00Z,6028,6627,2025-11-25T22:30:00Z,4.5
2025-11-26T03:30:00Z,6437,7139,2025-11-25T22:30:00Z,5
2025-11-26T04:00:00Z,6358,7139,2025-11-25T22:30:00Z,5.5
2025-11-26T04:30:00Z,6369,7469,2025-11-25T22:30:00Z,6
2025-11-26T05:00:00Z,6198,7469,2025-11-25T22:30:00Z,6.5
2025-11-26T05:30:00Z,6228,7886,2025-11-25T22:30:00Z,7
2025-11-26T06:00:00Z,6421,7886,2025-11-25T22:30:00Z,7.5
2025-11-26T06:30:00Z,6607,8224,2025-11-26T02:30:00Z,4
2025-11-26T07:00:00Z,6652,8224,2025-11-26T02:30:00Z,4.5
2025-11-26T07:30:00Z,6976,8819,2025-11-26T02:30:00Z,5
2025-11-26T08:00:00Z,7195,8819,2025-11-26T02:30:00Z,5.5
2025-11-26T08:30:00Z,7392,9362,2025-11-26T04:30:00Z,4
2025-11-26T09:00:00Z,7708,9362,2025-11-26T04:30:00Z,4.5
2025-11-26T09:30:00Z,7935,9931,2025-11-26T04:30:00Z,5
2025-11-26T10:00:00Z,8147,9931,2025-11-26T04:30:00Z,5.5
2025-11-26T10:30:00Z,8316,10487,2025-11-26T04:30:00Z,6
2025-11-26T11:00:00Z,8721,10487,2025-11-26T04:30:00Z,6.5
2025-11-26T11:30:00Z,8969,11451,2025-11-26T07:30:00Z,4
2025-11-26T12:00:00Z,8894,11451,2025-11-26T07:30:00Z,4.5
2025-11-26T12:30:00Z,9176,12179,2025-11-26T07:30:00Z,5
2025-11-26T13:00:00Z,9761,12179,2025-11-26T07:30:00Z,5.5
2025-11-26T13:30:00Z,9998,13089,2025-11-26T09:30:00Z,4
2025-11-26T14:00:00Z,10463,13089,2025-11-26T09:30:00Z,4.5
2025-11-26T14:30:00Z,10818,13361,2025-11-26T09:30:00Z,5
2025-11-26T15:00:00Z,11263,13361,2025-11-26T09:30:00Z,5.5
2025-11-26T15:30:00Z,11802,13421,2025-11-26T11:30:00Z,4
2025-11-26T16:00:00Z,12274,13421,2025-11-26T11:30:00Z,4.5
2025-11-26T16:30:00Z,12545,13488,2025-11-26T11:30:00Z,5
2025-11-26T17:00:00Z,12692,13488,2025-11-26T11:30:00Z,5.5
2025-11-26T17:30:00Z,12729,13072,2025-11-26T11:30:00Z,6
2025-11-26T18:00:00Z,12952,13072,2025-11-26T11:30:00Z,6.5
2025-11-26T18:30:00Z,13285,12579,2025-11-26T11:30:00Z,7
2025-11-26T19:00:00Z,13545,12579,2025-11-26T11:30:00Z,7.5
2025-11-26T19:30:00Z,13599,13375,2025-11-26T15:30:00Z,4
2025-11-26T20:00:00Z,14196,13375,2025-11-26T15:30:00Z,4.5
2025-11-26T20:30:00Z,14552,13640,2025-11-26T15:30:00Z,5
2025-11-26T21:00:00Z,14777,13640,2025-11-26T15:30:00Z,5.5
2025-11-26T21:30:00Z,15038,14547,2025-11-26T15:30:00Z,6
2025-11-26T22:00:00Z,15083,14547,2025-11-26T15:30:00Z,6.5
2025-11-26T22:30:00Z,15085,16194,2025-11-26T18:30:00Z,4
2025-11-26T23:00:00Z,14709,16194,2025-11-26T18:30:00Z,4.5
