startTime,actual_MW,forecast_MW,forecastPublishTime,horizonHours
2025-10-04T05:30:00Z,13101,19895,2025-10-03T16:30:00Z,13
2025-10-04T06:00:00Z,13647,19895,2025-10-03T16:30:00Z,13.5
2025-10-04T06:00:00Z,13647,19895,2025-10-03T16:30:00Z,13.5
2025-10-04T06:30:00Z,13339,20411,2025-10-03T16:30:00Z,14
2025-10-04T06:30:00Z,13339,20411,2025-10-03T16:30:00Z,14
2025-10-04T07:00:00Z,13325,20411,2025-10-03T16:30:00Z,14.5
2025-10-04T07:00:00Z,13325,20411,2025-10-03T16:30:00Z,14.5
2025-10-04T07:30:00Z,13521,20620,2025-10-03T19:30:00Z,12
2025-10-04T07:30:00Z,13521,20620,2025-10-03T19:30:00Z,12
2025-10-04T08:00:00Z,13797,20620,2025-10-03T19:30:00Z,12.5
2025-10-04T08:00:00Z,13797,20620,2025-10-03T19:30:00Z,12.5
2025-10-04T08:30:00Z,13852,20537,2025-10-03T19:30:00Z,13
2025-10-04T08:30:00Z,13852,20537,2025-10-03T19:30:00Z,13
2025-10-04T09:00:00Z,13980,20537,2025-10-03T19:30:00Z,13.5
2025-10-04T09:00:00Z,13980,20537,2025-10-03T19:30:00Z,13.5
2025-10-04T09:30:00Z,13580,20359,2025-10-03T19:30:00Z,14
2025-10-04T09:30:00Z,13580,20359,2025-10-03T19:30:00Z,14
2025-10-04T10:00:00Z,13183,20359,2025-10-03T19:30:00Z,14.5
2025-10-04T10:00:00Z,13183,20359,2025-10-03T19:30:00Z,14.5
2025-10-04T10:30:00Z,13779,19917,2025-10-03T19:30:00Z,15
2025-10-04T10:30:00Z,13779,19917,2025-10-03T19:30:00Z,15
2025-10-04T11:00:00Z,14354,19917,2025-10-03T19:30:00Z,15.5
2025-10-04T11:00:00Z,14354,19917,2025-10-03T19:30:00Z,15.5
2025-10-04T11:30:00Z,14518,19312,2025-10-03T23:30:00Z,12
2025-10-04T11:30:00Z,14518,19312,2025-10-03T23:30:00Z,12
2025-10-04T12:00:00Z,14498,19312,2025-10-03T23:30:00Z,12.5
2025-10-04T12:00:00Z,14498,19312,2025-10-03T23:30:00Z,12.5
2025-10-04T12:30:00Z,14516,19076,2025-10-03T23:30:00Z,13
2025-10-04T12:30:00Z,14516,19076,2025-10-03T23:30:00Z,13
2025-10-04T13:00:00Z,14350,19076,2025-10-03T23:30:00Z,13.5
2025-10-04T13:00:00Z,14350,19076,2025-10-03T23:30:00Z,13.5
2025-10-04T13:30:00Z,14208,18878,2025-10-03T23:30:00Z,14
2025-10-04T13:30:00Z,14208,18878,2025-10-03T23:30:00Z,14
2025-10-04T14:00:00Z,14193,18878,2025-10-03T23:30:00Z,14.5
2025-10-04T14:00:00Z,14193,18878,2025-10-03T23:30:00Z,14.5
2025-10-04T14:30:00Z,14465,18695,2025-10-03T23:30:00Z,15
2025-10-04T14:30:00Z,14465,18695,2025-10-03T23:30:00Z,15
2025-10-04T15:00:00Z,15762,18695,2025-10-03T23:30:00Z,15.5
2025-10-04T15:00:00Z,15762,18695,2025-10-03T23:30:00Z,15.5
2025-10-04T15:30:00Z,16303,19231,2025-10-04T03:30:00Z,12
2025-10-04T15:30:00Z,16303,19231,2025-10-04T03:30:00Z,12
2025-10-04T16:00:00Z,16363,19231,2025-10-04T03:30:00Z,12.5
2025-10-04T16:00:00Z,16363,19231,2025-10-04T03:30:00Z,12.5
2025-10-04T16:30:00Z,16251,19284,2025-10-04T03:30:00Z,13
2025-10-04T16:30:00Z,16251,19284,2025-10-04T03:30:00Z,13
2025-10-04T17:00:00Z,16492,19284,2025-10-04T03:30:00Z,13.5
2025-10-04T17:00:00Z,16492,19284,2025-10-04T03:30:00Z,13.5
2025-10-04T17:30:00Z,16462,19106,2025-10-04T05:30:00Z,12
2025-10-04T17:30:00Z,16462,19106,2025-10-04T05:30:00Z,12
2025-10-04T18:00:00Z,16343,19106,2025-10-04T05:30:00Z,12.5
2025-10-04T18:00:00Z,16343,19106,2025-10-04T05:30:00Z,12.5
2025-10-04T18:30:00Z,16084,19090,2025-10-04T05:30:00Z,13
2025-10-04T18:30:00Z,16084,19090,2025-10-04T05:30:00Z,13
2025-10-04T19:00:00Z,16033,19090,2025-10-04T05:30:00Z,13.5
2025-10-04T19:00:00Z,16033,19090,2025-10-04T05:30:00Z,13.5
2025-10-04T19:30:00Z,16116,19152,2025-10-04T05:30:00Z,14
2025-10-04T19:30:00Z,16116,19152,2025-10-04T05:30:00Z,14
2025-10-04T20:00:00Z,15778,19152,2025-10-04T05:30:00Z,14.5
2025-10-04T20:00:00Z,15778,19152,2025-10-04T05:30:00Z,14.5
2025-10-04T20:30:00Z,15541,19861,2025-10-04T08:30:00Z,12
2025-10-04T20:30:00Z,15541,19861,2025-10-04T08:30:00Z,12
2025-10-04T21:00:00Z,14913,19861,2025-10-04T08:30:00Z,12.5
2025-10-04T21:00:00Z,14913,19861,2025-10-04T08:30:00Z,12.5
2025-10-04T21:30:00Z,14975,20124,2025-10-04T08:30:00Z,13
2025-10-04T21:30:00Z,14975,20124,2025-10-04T08:30:00Z,13
2025-10-04T22:00:00Z,14833,20124,2025-10-04T08:30:00Z,13.5
2025-10-04T22:00:00Z,14833,20124,2025-10-04T08:30:00Z,13.5
2025-10-04T22:30:00Z,13906,20242,2025-10-04T10:30:00Z,12
2025-10-04T22:30:00Z,13906,20242,2025-10-04T10:30:00Z,12
2025-10-04T23:00:00Z,13108,20242,2025-10-04T10:30:00Z,12.5
2025-10-04T23:30:00Z,13209,20153,2025-10-04T10:30:00Z,13
2025-10-05T00:00:00Z,13473,20153,2025-10-04T10:30:00Z,13.5
2025-10-05T00:30:00Z,13595,19901,2025-10-04T12:30:00Z,12
2025-10-05T01:00:00Z,13762,19901,2025-10-04T12:30:00Z,12.5
2025-10-05T01:30:00Z,13693,19812,2025-10-04T12:30:00Z,13
2025-10-05T02:00:00Z,13682,19812,2025-10-04T12:30:00Z,13.5
2025-10-05T02:30:00Z,13562,20093,2025-10-04T12:30:00Z,14
2025-10-05T03:00:00Z,13562,20093,2025-10-04T12:30:00Z,14.5
2025-10-05T03:30:00Z,13793,20360,2025-10-04T12:30:00Z,15
2025-10-05T04:00:00Z,13831,20360,2025-10-04T12:30:00Z,15.5
2025-10-05T04:30:00Z,13948,20608,2025-10-04T16:30:00Z,12
2025-10-05T05:00:00Z,13934,20608,2025-10-04T16:30:00Z,12.5
2025-10-05T05:30:00Z,14199,20649,2025-10-04T16:30:00Z,13
2025-10-05T06:00:00Z,14265,20649,2025-10-04T16:30:00Z,13.5
2025-10-05T06:30:00Z,14592,20630,2025-10-04T16:30:00Z,14
2025-10-05T07:00:00Z,15024,20630,2025-10-04T16:30:00Z,14.5
2025-10-05T07:30:00Z,15155,20710,2025-10-04T19:30:00Z,12
2025-10-05T08:00:00Z,15419,20710,2025-10-04T19:30:00Z,12.5
2025-10-05T08:30:00Z,15438,20630,2025-10-04T19:30:00Z,13
2025-10-05T09:00:00Z,14912,20630,2025-10-04T19:30:00Z,13.5
2025-10-05T09:30:00Z,15011,20582,2025-10-04T19:30:00Z,14
2025-10-05T10:00:00Z,14134,20582,2025-10-04T19:30:00Z,14.5
2025-10-05T10:30:00Z,14225,20410,2025-10-04T19:30:00Z,15
2025-10-05T11:00:00Z,14356,20410,2025-10-04T19:30:00Z,15.5
2025-10-05T11:30:00Z,14198,20222,2025-10-04T23:30:00Z,12
2025-10-05T12:00:00Z,13685,20222,2025-10-04T23:30:00Z,12.5
2025-10-05T12:30:00Z,13444,19772,2025-10-04T23:30:00Z,13
2025-10-05T13:00:00Z,13440,19772,2025-10-04T23:30:00Z,13.5
2025-10-05T13:30:00Z,14287,19351,2025-10-04T23:30:00Z,14
2025-10-05T14:00:00Z,14752,19351,2025-10-04T23:30:00Z,14.5
2025-10-05T14:30:00Z,14951,18970,2025-10-04T23:30:00Z,15
2025-10-05T15:00:00Z,15131,18970,2025-10-04T23:30:00Z,15.5
2025-10-05T15:30:00Z,15431,18069,2025-10-05T03:30:00Z,12
2025-10-05T16:00:00Z,15627,18069,2025-10-05T03:30:00Z,12.5
2025-10-05T16:30:00Z,15688,17807,2025-10-05T03:30:00Z,13
2025-10-05T17:00:00Z,14950,17807,2025-10-05T03:30:00Z,13.5
2025-10-05T17:30:00Z,14853,16659,2025-10-05T05:30:00Z,12
2025-10-05T18:00:00Z,14546,16659,2025-10-05T05:30:00Z,12.5
2025-10-05T18:30:00Z,14353,16481,2025-10-05T05:30:00Z,13
2025-10-05T19:00:00Z,14267,16481,2025-10-05T05:30:00Z,13.5
2025-10-05T19:30:00Z,14262,16348,2025-10-05T05:30:00Z,14
2025-10-05T20:00:00Z,14102,16348,2025-10-05T05:30:00Z,14.5
2025-10-05T20:30:00Z,14292,15997,2025-10-05T08:30:00Z,12
2025-10-05T21:00:00Z,13690,15997,2025-10-05T08:30:00Z,12.5
2025-10-05T21:30:00Z,13359,16053,2025-10-05T08:30:00Z,13
2025-10-05T22:00:00Z,13029,16053,2025-10-05T08:30:00Z,13.5
2025-10-05T22:30:00Z,12916,16088,2025-10-05T10:30:00Z,12
2025-10-05T23:00:00Z,13448,16088,2025-10-05T10:30:00Z,12.5
2025-10-05T23:30:00Z,13590,16315,2025-10-05T10:30:00Z,13
2025-10-06T00:00:00Z,13303,16315,2025-10-05T10:30:00Z,13.5
2025-10-06T00:30:00Z,12946,16519,2025-10-05T12:30:00Z,12
2025-10-06T01:00:00Z,12543,16519,2025-10-05T12:30:00Z,12.5
2025-10-06T01:30:00Z,12370,16774,2025-10-05T12:30:00Z,13
2025-10-06T02:00:00Z,11804,16774,2025-10-05T12:30:00Z,13.5
2025-10-06T02:30:00Z,11620,16850,2025-10-05T12:30:00Z,14
2025-10-06T03:00:00Z,11339,16850,2025-10-05T12:30:00Z,14.5
2025-10-06T03:30:00Z,11070,16729,2025-10-05T12:30:00Z,15
2025-10-06T04:00:00Z,10669,16729,2025-10-05T12:30:00Z,15.5
2025-10-06T04:30:00Z,10827,16024,2025-10-05T16:30:00Z,12
2025-10-06T05:00:00Z,10933,16024,2025-10-05T16:30:00Z,12.5
2025-10-06T05:30:00Z,11001,15815,2025-10-05T16:30:00Z,13
2025-10-06T06:00:00Z,11099,15815,2025-10-05T16:30:00Z,13.5
2025-10-06T06:30:00Z,11187,15630,2025-10-05T16:30:00Z,14
2025-10-06T07:00:00Z,11494,15630,2025-10-05T16:30:00Z,14.5
2025-10-06T07:30:00Z,11334,15085,2025-10-05T19:30:00Z,12
2025-10-06T08:00:00Z,10908,15085,2025-10-05T19:30:00Z,12.5
2025-10-06T08:30:00Z,10175,14846,2025-10-05T19:30:00Z,13
2025-10-06T09:00:00Z,9970,14846,2025-10-05T19:30:00Z,13.5
2025-10-06T09:30:00Z,9926,14670,2025-10-05T19:30:00Z,14
2025-10-06T10:00:00Z,9365,14670,2025-10-05T19:30:00Z,14.5
2025-10-06T10:30:00Z,9218,14493,2025-10-05T19:30:00Z,15
2025-10-06T11:00:00Z,9091,14493,2025-10-05T19:30:00Z,15.5
2025-10-06T11:30:00Z,8317,14195,2025-10-05T23:30:00Z,12
2025-10-06T12:00:00Z,8210,14195,2025-10-05T23:30:00Z,12.5
2025-10-06T12:30:00Z,8285,13754,2025-10-05T23:30:00Z,13
2025-10-06T13:00:00Z,8562,13754,2025-10-05T23:30:00Z,13.5
2025-10-06T13:30:00Z,8560,13425,2025-10-05T23:30:00Z,14
2025-10-06T14:00:00Z,8596,13425,2025-10-05T23:30:00Z,14.5
2025-10-06T14:30:00Z,8559,13065,2025-10-05T23:30:00Z,15
2025-10-06T15:00:00Z,8414,13065,2025-10-05T23:30:00Z,15.5
2025-10-06T15:30:00Z,8125,12886,2025-10-06T03:30:00Z,12
2025-10-06T16:00:00Z,7823,12886,2025-10-06T03:30:00Z,12.5
2025-10-06T16:30:00Z,7745,12908,2025-10-06T03:30:00Z,13
2025-10-06T17:00:00Z,7910,12908,2025-10-06T03:30:00Z,13.5
2025-10-06T17:30:00Z,8486,13064,2025-10-06T05:30:00Z,12
2025-10-06T18:00:00Z,8830,13064,2025-10-06T05:30:00Z,12.5
2025-10-06T18:30:00Z,8865,13211,2025-10-06T05:30:00Z,13
2025-10-06T19:00:00Z,8902,13211,2025-10-06T05:30:00Z,13.5
2025-10-06T19:30:00Z,8813,13358,2025-10-06T05:30:00Z,14
2025-10-06T20:00:00Z,9019,13358,2025-10-06T05:30:00Z,14.5
2025-10-06T20:30:00Z,8558,13185,2025-10-06T08:30:00Z,12
2025-10-06T21:00:00Z,8001,13185,2025-10-06T08:30:00Z,12.5
2025-10-06T21:30:00Z,7680,13467,2025-10-06T08:30:00Z,13
2025-10-06T22:00:00Z,7548,13467,2025-10-06T08:30:00Z,13.5
2025-10-06T22:30:00Z,7452,13844,2025-10-06T10:30:00Z,12
2025-10-06T23:00:00Z,7471,13844,2025-10-06T10:30:00Z,12.5
2025-10-06T23:00:00Z,7471,13844,2025-10-06T10:30:00Z,12.5
2025-10-06T23:30:00Z,7623,14176,2025-10-06T10:30:00Z,13
2025-10-06T23:30:00Z,7623,14176,2025-10-06T10:30:00Z,13
2025-10-07T00:00:00Z,8087,14176,2025-10-06T10:30:00Z,13.5
2025-10-07T00:00:00Z,8087,14176,2025-10-06T10:30:00Z,13.5
2025-10-07T00:30:00Z,8431,14386,2025-10-06T12:30:00Z,12
2025-10-07T00:30:00Z,8431,14386,2025-10-06T12:30:00Z,12
2025-10-07T01:00:00Z,8803,14386,2025-10-06T12:30:00Z,12.5
2025-10-07T01:00:00Z,8803,14386,2025-10-06T12:30:00Z,12.5
2025-10-07T01:30:00Z,9246,14679,2025-10-06T12:30:00Z,13
2025-10-07T01:30:00Z,9246,14679,2025-10-06T12:30:00Z,13
2025-10-07T02:00:00Z,9218,14679,2025-10-06T12:30:00Z,13.5
2025-10-07T02:00:00Z,9218,14679,2025-10-06T12:30:00Z,13.5
2025-10-07T02:30:00Z,9052,14750,2025-10-06T12:30:00Z,14
2025-10-07T02:30:00Z,9052,14750,2025-10-06T12:30:00Z,14
2025-10-07T03:00:00Z,8950,14750,2025-10-06T12:30:00Z,14.5
2025-10-07T03:00:00Z,8950,14750,2025-10-06T12:30:00Z,14.5
2025-10-07T03:30:00Z,8973,14570,2025-10-06T12:30:00Z,15
2025-10-07T03:30:00Z,8973,14570,2025-10-06T12:30:00Z,15
2025-10-07T04:00:00Z,8907,14570,2025-10-06T12:30:00Z,15.5
